4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
4.352601683623081641e+01,3.531005533695976339e+01,2.770773651455534292e+01,1.562365413979466950e+02,9.841501583096348327e+01
