4.768473609129814861e+01,3.918687589158345475e+01,3.135235378031383746e+01,1.575886524822695094e+02,9.612482269503546206e+01
5.739825581395349019e+01,4.560901162790697327e+01,3.615552325581395365e+01,1.230226628895184149e+02,9.832531824611032789e+01
4.735225618631731948e+01,4.081540697674418539e+01,3.441048034934497935e+01,1.477646219686162681e+02,9.289586305278173484e+01
4.218840579710145278e+01,3.527496382054992807e+01,2.840579710144927361e+01,1.499914651493598967e+02,9.221388101983002628e+01
5.174483775811209085e+01,2.606637168141593008e+01,4.547345132743362939e+01,1.409928774928774828e+02,9.605106382978723900e+01
4.556998556998556893e+01,3.871572871572871577e+01,3.138961038961038952e+01,1.467038626609441963e+02,9.478540772532188896e+01
3.836005830903790326e+01,3.490816326530612201e+01,2.792565597667638500e+01,1.713977272727272805e+02,8.897021276595744155e+01
4.948160535117057179e+01,3.322096317280453093e+01,3.192809364548494955e+01,1.644127659574468225e+02,9.200283286118980186e+01
5.075322812051649635e+01,4.161549497847919810e+01,3.362840746054519059e+01,1.456315789473684106e+02,9.796033994334277395e+01
4.446242774566474054e+01,3.861857142857142833e+01,3.251734104046242635e+01,1.384176136363636260e+02,9.720596590909090651e+01
4.589670658682634752e+01,3.807934131736526950e+01,3.169011976047904255e+01,1.398814285714285575e+02,9.235520684736091823e+01
5.370087976539589647e+01,4.543108504398826852e+01,3.761583577712610094e+01,1.425704022988505812e+02,9.132378223495702230e+01
3.923401162790697327e+01,2.238517441860465240e+01,2.730232558139534760e+01,1.432440476190476204e+02,9.730952380952381020e+01
5.237240356083086112e+01,4.315430267062314584e+01,3.499109792284866671e+01,1.399797395079594651e+02,9.605865522174535442e+01
4.668281249999999716e+01,3.892656250000000284e+01,3.195468749999999858e+01,1.598414285714285654e+02,9.142571428571429237e+01
4.288776978417266150e+01,3.623453237410071637e+01,2.960863309352518158e+01,1.527997159090909065e+02,9.511079545454545325e+01
5.025271317829457018e+01,4.243100775193798313e+01,3.505736434108526822e+01,1.543714689265536606e+02,9.774753173483779278e+01
4.185797101449275459e+01,3.470434782608695912e+01,2.806521739130434767e+01,1.439499999999999886e+02,9.598430813124107885e+01
4.833183856502242293e+01,4.086248131539611705e+01,3.365919282511210753e+01,1.650524079320113344e+02,9.645750708215297209e+01
3.647455089820359575e+01,3.014520958083832269e+01,1.961676646706586880e+01,1.548399433427761949e+02,9.265770862800566476e+01
3.924772036474163883e+01,3.111398176291793405e+01,2.400911854103343401e+01,1.513837375178316620e+02,9.019914651493598967e+01
4.851101321585903037e+01,4.122907488986783875e+01,3.425550660792951874e+01,1.521538461538461604e+02,9.140028490028490182e+01
4.763230769230769113e+01,3.628769230769231058e+01,2.795692307692307566e+01,1.455269121813031177e+02,9.633002832861190257e+01
4.599267935578330935e+01,3.556515373352855391e+01,2.856954612005856475e+01,1.506590909090909065e+02,9.162500000000000000e+01
4.016901408450704025e+01,3.365070422535211492e+01,2.747887323943661997e+01,1.540140845070422415e+02,9.178591549295774144e+01
4.416903633491310899e+01,3.342789968652037658e+01,3.601421800947867524e+01,1.546141843971631147e+02,9.566430594900849371e+01
4.977438136826783222e+01,4.113828238719068509e+01,3.224599708879184590e+01,1.515734463276836266e+02,9.835684062059237931e+01
4.590322580645161565e+01,3.694930875576037010e+01,2.815360983102918624e+01,1.539410919540229941e+02,9.730603448275861922e+01
4.422990353697748844e+01,3.790675241157556030e+01,3.179260450160771612e+01,1.559656160458452803e+02,9.057449856733524030e+01
4.785289256198347374e+01,3.285331452750352810e+01,3.027603305785124022e+01,1.527078014184397148e+02,9.763366336633663423e+01
4.724625623960066889e+01,3.990682196339434284e+01,3.408818635607320857e+01,1.431737891737891744e+02,9.755413105413104802e+01
4.372255192878338192e+01,3.632344213649851383e+01,2.973442136498516319e+01,1.586377840909090935e+02,9.368510638297871651e+01
3.231508875739645248e+01,2.932647058823529562e+01,2.441863905325443795e+01,1.557637906647807711e+02,9.184745762711864359e+01
3.385133020344287758e+01,3.160406885758998285e+01,2.597965571205007862e+01,1.536226950354609926e+02,9.169971671388101697e+01
4.585085227272727337e+01,3.882102272727272663e+01,3.206818181818182012e+01,1.396690340909090935e+02,9.045738636363635976e+01
4.965935672514619625e+01,3.979266572637517640e+01,3.411403508771930149e+01,1.364047954866008467e+02,9.788434414668547845e+01
4.241449275362318616e+01,3.476121562952243238e+01,2.790579710144927361e+01,1.530984308131241107e+02,9.747360912981454817e+01
3.696511627906976827e+01,2.933712660028449548e+01,2.396947674418604635e+01,1.541611982881597669e+02,9.248506401137980504e+01
5.515220483641536475e+01,4.783214793741109361e+01,4.082503556187766947e+01,1.377450424929178610e+02,9.560339943342776792e+01
3.640153846153846473e+01,3.099385560675883156e+01,2.716153846153846274e+01,1.406454802259887060e+02,9.554802259887006244e+01
3.594364161849711081e+01,3.518352601156069426e+01,2.244942196531792078e+01,1.587272727272727195e+02,9.268794326241135195e+01
4.282697947214076351e+01,3.059090909090908994e+01,2.414956011730205176e+01,1.376043165467625897e+02,9.451079136690647431e+01
4.313452188006483112e+01,3.213798008534850936e+01,3.079254457050243232e+01,1.547339971550497921e+02,9.578236130867709619e+01
3.945022970903522008e+01,3.134403669724770580e+01,2.459571209800918723e+01,1.560729613733905694e+02,9.210428571428570876e+01
5.024739195230998234e+01,4.034873323397913225e+01,3.237555886736214461e+01,1.498978723404255220e+02,9.821985815602836567e+01
4.483833333333333115e+01,3.777333333333333343e+01,3.228999999999999915e+01,1.675783475783475751e+02,9.627532097004279876e+01
4.129635036496350153e+01,3.389404934687953386e+01,2.608905109489051100e+01,1.471089108910890957e+02,9.623446327683615209e+01
5.392507204610951277e+01,4.421181556195965356e+01,3.545533141210374595e+01,1.401074964639321081e+02,9.155225988700564699e+01
4.266617210682492356e+01,3.448148148148148096e+01,2.758160237388723957e+01,1.501897289586305249e+02,8.970940170940170333e+01
5.044376899696048611e+01,4.070820668693009026e+01,3.205471124620061119e+01,1.588753799392097221e+02,9.655015197568388885e+01
3.732612055641421733e+01,2.853286713286713194e+01,2.598608964451313597e+01,1.472720897615708395e+02,9.537394957983192967e+01
3.694602272727272663e+01,3.220454545454545325e+01,2.770312500000000000e+01,1.558406205923836296e+02,9.040281690140845683e+01
3.996109839816933373e+01,3.415560640732265796e+01,2.880091533180777930e+01,1.653097595473833223e+02,9.806770098730606833e+01
5.191120815138282296e+01,4.098398835516739780e+01,3.240465793304220909e+01,1.433385269121812939e+02,9.604667609618104507e+01
3.784101040118870429e+01,3.351411589895987930e+01,2.959138187221396876e+01,1.527939914163090123e+02,9.749642346208869981e+01
4.749067431850789234e+01,3.885222381635581002e+01,3.159827833572453315e+01,1.694788732394366093e+02,9.527464788732393686e+01
4.206528189910979165e+01,3.785459940652818744e+01,3.155044510385756595e+01,1.477280453257790498e+02,9.150211565585331641e+01
4.632822085889570474e+01,3.831134969325153605e+01,3.064417177914110368e+01,1.628338192419824964e+02,9.527405247813410938e+01
4.863908450704225572e+01,4.244190140845070403e+01,3.623415492957746409e+01,1.544164305949008451e+02,9.115254237288135641e+01
4.237553956834532443e+01,3.577588652482269538e+01,3.056546762589928079e+01,1.375675675675675791e+02,9.206808510638298060e+01
4.408931185944363307e+01,3.486676427525622302e+01,2.745827232796485973e+01,1.510553191489361780e+02,9.315460992907802051e+01
5.137518248175182833e+01,4.168804664723032261e+01,3.392846715328467155e+01,1.408561253561253466e+02,9.294159544159543884e+01
4.217746913580246826e+01,3.224228395061728492e+01,2.489197530864197461e+01,1.492988668555240679e+02,9.437623762376237835e+01
3.928879310344827758e+01,3.152011494252873547e+01,2.456465517241379359e+01,1.490539772727272805e+02,9.363546099290779523e+01
4.975462962962962621e+01,4.068055555555555713e+01,3.229783950617284205e+01,1.478988603988603927e+02,9.769658119658119233e+01
