1.100000000000000000e+01,4.589670658682634752e+01,5.989202508157341498e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.807934131736526950e+01,4.963592052422107059e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.169011976047904255e+01,2.287553112338201089e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.398814285714285575e+02,1.303902265306122672e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.235520684736091823e+01,2.409208772468936743e+01,-3.120154136141719842e-03,9.841501583096348327e+01
1.200000000000000000e+01,5.370087976539589647e+01,2.410407547234720838e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.543108504398826852e+01,5.178777272297282508e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.761583577712610094e+01,1.355036506393997620e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.425704022988505812e+02,3.744260779990771653e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.132378223495702230e+01,1.980633984942656411e+01,-3.120154136141719842e-03,9.841501583096348327e+01
1.300000000000000000e+01,3.923401162790697327e+01,1.500483158126023930e+01,5.635120941825650862e-03,4.352601683623081641e+01,2.238517441860465240e+01,2.716525127602761813e+02,5.253144382958931449e-03,3.531005533695976339e+01,2.730232558139534760e+01,9.806855056787565417e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.432440476190476204e+02,9.468151218820864301e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.730952380952381020e+01,5.067885487528324795e+00,-3.120154136141719842e-03,9.841501583096348327e+01
1.400000000000000000e+01,5.237240356083086112e+01,2.908831855523948562e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.315430267062314584e+01,3.189013727337571069e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.499109792284866671e+01,1.605926793403122943e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.399797395079594651e+02,1.340198500045028140e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.605865522174535442e+01,7.531609636492744286e+00,-3.120154136141719842e-03,9.841501583096348327e+01
1.500000000000000000e+01,4.668281249999999716e+01,2.982907958984376862e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.892656250000000284e+01,2.507429443359377785e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.195468749999999858e+01,1.440575927734377615e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.598414285714285654e+02,1.213191408163263816e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.142571428571429237e+01,8.461624489795926962e+00,-3.120154136141719842e-03,9.841501583096348327e+01
1.600000000000000000e+01,4.288776978417266150e+01,4.332553387505859632e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.623453237410071637e+01,3.264859168780082399e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.960863309352518158e+01,1.926841467832922561e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.527997159090909065e+02,2.414130112829286077e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.511079545454545325e+01,7.572951639979359051e+00,-3.120154136141719842e-03,9.841501583096348327e+01
1.700000000000000000e+01,5.025271317829457018e+01,1.185206321735472699e+02,5.635120941825650862e-03,4.352601683623081641e+01,4.243100775193798313e+01,7.224213929451357785e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.505736434108526822e+01,4.050368607655787656e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.543714689265536606e+02,1.206628582942322225e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.774753173483779278e+01,4.372084880868762014e+00,-3.120154136141719842e-03,9.841501583096348327e+01
1.800000000000000000e+01,4.185797101449275459e+01,2.612765385423229958e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.470434782608695912e+01,2.287780718336488661e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.806521739130434767e+01,6.846471329552622720e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.439499999999999886e+02,1.032846428571426145e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.598430813124107885e+01,7.419154621174918418e+00,-3.120154136141719842e-03,9.841501583096348327e+01
1.900000000000000000e+01,4.833183856502242293e+01,3.047583234464135771e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.086248131539611705e+01,2.760141746041313482e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.365919282511210753e+01,1.650268455026241199e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.650524079320113344e+02,1.175454120488890766e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.645750708215297209e+01,1.732468160405718294e+01,-3.120154136141719842e-03,9.841501583096348327e+01
2.000000000000000000e+01,3.647455089820359575e+01,3.684469571336382501e+02,5.635120941825650862e-03,4.352601683623081641e+01,3.014520958083832269e+01,2.974983752554778675e+02,5.253144382958931449e-03,3.531005533695976339e+01,1.961676646706586880e+01,1.229639105023493642e+02,4.938505780160560438e-03,2.770773651455534292e+01,1.548399433427761949e+02,1.484488861157700512e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.265770862800566476e+01,1.161975316545596648e+01,-3.120154136141719842e-03,9.841501583096348327e+01
2.100000000000000000e+01,3.924772036474163883e+01,2.661188690052756201e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.111398176291793405e+01,2.604019964708379575e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.400911854103343401e+01,1.206374663944345826e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.513837375178316620e+02,2.899026741907325686e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.019914651493598967e+01,7.715674947238943204e+00,-3.120154136141719842e-03,9.841501583096348327e+01
2.200000000000000000e+01,4.851101321585903037e+01,2.510156740217485094e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.122907488986783875e+01,3.564796522346638596e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.425550660792951874e+01,1.434000271691668615e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.521538461538461604e+02,9.653758492220043763e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.140028490028490182e+01,1.216883182766377836e+01,-3.120154136141719842e-03,9.841501583096348327e+01
2.300000000000000000e+01,4.763230769230769113e+01,3.961095621301774372e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.628769230769231058e+01,2.910031005917159419e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.795692307692307566e+01,2.126583668639053215e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.455269121813031177e+02,2.983851086197608637e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.633002832861190257e+01,7.980316429792432942e+00,-3.120154136141719842e-03,9.841501583096348327e+01
2.400000000000000000e+01,4.599267935578330935e+01,1.541575899967630647e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.556515373352855391e+01,6.691339774356964654e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.856954612005856475e+01,1.107093200482754369e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.506590909090909065e+02,1.355315082644630706e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.162500000000000000e+01,1.677698863636363669e+01,-3.120154136141719842e-03,9.841501583096348327e+01
2.500000000000000000e+01,4.016901408450704025e+01,3.335734973219602750e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.365070422535211492e+01,3.343292203927799022e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.747887323943661997e+01,1.277349732195993326e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.540140845070422415e+02,9.756318190835152393e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.178591549295774144e+01,9.903463598492352915e+00,-3.120154136141719842e-03,9.841501583096348327e+01
2.600000000000000000e+01,4.416903633491310899e+01,3.728422292600990318e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.342789968652037658e+01,8.464140805416628837e+02,5.253144382958931449e-03,3.531005533695976339e+01,3.601421800947867524e+01,1.693660669496792437e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.546141843971631147e+02,6.408093355465010177e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.566430594900849371e+01,9.690425651437706733e+00,-3.120154136141719842e-03,9.841501583096348327e+01
2.700000000000000000e+01,4.977438136826783222e+01,1.388650525776052191e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.113828238719068509e+01,2.763298860730255768e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.224599708879184590e+01,1.447660333623599449e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.515734463276836266e+02,1.073858485748029636e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.835684062059237931e+01,8.412862232708102184e+00,-3.120154136141719842e-03,9.841501583096348327e+01
2.800000000000000000e+01,4.590322580645161565e+01,2.746375303503296195e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.694930875576037010e+01,3.652123992156694499e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.815360983102918624e+01,8.277479288628388332e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.539410919540229941e+02,2.150152080030386799e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.730603448275861922e+01,3.425021056282181675e+00,-3.120154136141719842e-03,9.841501583096348327e+01
2.900000000000000000e+01,4.422990353697748844e+01,6.178154950837971171e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.790675241157556030e+01,6.758616019271914865e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.179260450160771612e+01,3.524476845772910849e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.559656160458452803e+02,2.422079867981378811e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.057449856733524030e+01,9.190008702720085410e+00,-3.120154136141719842e-03,9.841501583096348327e+01
3.000000000000000000e+01,4.785289256198347374e+01,2.453207840994466338e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.285331452750352810e+01,2.036089488164468833e+02,5.253144382958931449e-03,3.531005533695976339e+01,3.027603305785124022e+01,1.401471484188247985e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.527078014184397148e+02,1.281614284995725086e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.763366336633663423e+01,5.564524486394907932e+00,-3.120154136141719842e-03,9.841501583096348327e+01
3.100000000000000000e+01,4.724625623960066889e+01,2.203586368808508666e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.990682196339434284e+01,1.798799006647276499e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.408818635607320857e+01,1.083248938956426244e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.431737891737891744e+02,1.276934440467204297e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.755413105413104802e+01,3.976414558323417392e+00,-3.120154136141719842e-03,9.841501583096348327e+01
3.200000000000000000e+01,4.372255192878338192e+01,2.325388310190285779e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.632344213649851383e+01,2.407045936831354993e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.973442136498516319e+01,1.548881516963251315e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.586377840909090935e+02,1.098844246352014977e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.368510638297871651e+01,5.889494492228777744e+00,-3.120154136141719842e-03,9.841501583096348327e+01
3.300000000000000000e+01,3.231508875739645248e+01,1.674613699625362528e+02,5.635120941825650862e-03,4.352601683623081641e+01,2.932647058823529562e+01,1.807169463667816274e+02,5.253144382958931449e-03,3.531005533695976339e+01,2.441863905325443795e+01,1.044268123490073776e+02,4.938505780160560438e-03,2.770773651455534292e+01,1.557637906647807711e+02,4.287971047256272072e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.184745762711864359e+01,1.408972517475817554e+01,-3.120154136141719842e-03,9.841501583096348327e+01
3.400000000000000000e+01,3.385133020344287758e+01,1.405144971725674985e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.160406885758998285e+01,2.241390131783572599e+02,5.253144382958931449e-03,3.531005533695976339e+01,2.597965571205007862e+01,1.477736388772559550e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.536226950354609926e+02,1.399531399828984377e+03,1.842113193900307309e-03,1.562365413979466950e+02,9.169971671388101697e+01,1.843107640700108618e+01,-3.120154136141719842e-03,9.841501583096348327e+01
3.500000000000000000e+01,4.585085227272727337e+01,1.240531177363121174e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.882102272727272663e+01,1.959012622675624726e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.206818181818182012e+01,7.319214876033061756e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.396690340909090935e+02,1.232242683852016967e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.045738636363635976e+01,1.432204771435952040e+01,-3.120154136141719842e-03,9.841501583096348327e+01
3.600000000000000000e+01,4.965935672514619625e+01,3.041466391368284050e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.979266572637517640e+01,8.299086299263376532e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.411403508771930149e+01,1.523553401046477163e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.364047954866008467e+02,8.200962439399924619e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.788434414668547845e+01,3.315255599475613657e+00,-3.120154136141719842e-03,9.841501583096348327e+01
3.700000000000000000e+01,4.241449275362318616e+01,4.334123923545467960e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.476121562952243238e+01,3.806599215466167863e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.790579710144927361e+01,1.819547363999162215e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.530984308131241107e+02,1.440259747131161134e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.747360912981454817e+01,4.420487544795411061e+00,-3.120154136141719842e-03,9.841501583096348327e+01
3.800000000000000000e+01,3.696511627906976827e+01,3.366448080043259949e+01,5.635120941825650862e-03,4.352601683623081641e+01,2.933712660028449548e+01,4.601579089008894385e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.396947674418604635e+01,1.463424274945906589e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.541611982881597669e+02,1.758556128294408722e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.248506401137980504e+01,1.162957776972905499e+01,-3.120154136141719842e-03,9.841501583096348327e+01
3.900000000000000000e+01,5.515220483641536475e+01,2.263543966216722580e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.783214793741109361e+01,5.726912298238151067e+01,5.253144382958931449e-03,3.531005533695976339e+01,4.082503556187766947e+01,1.386839171281781979e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.377450424929178610e+02,1.662551099840301845e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.560339943342776792e+01,6.182651333370799307e+00,-3.120154136141719842e-03,9.841501583096348327e+01
4.000000000000000000e+01,3.640153846153846473e+01,4.892030532544372079e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.099385560675883156e+01,1.022580267625604904e+02,5.253144382958931449e-03,3.531005533695976339e+01,2.716153846153846274e+01,2.813544378698228243e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.406454802259887060e+02,1.429661236394396155e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.554802259887006244e+01,9.097976315873456343e+00,-3.120154136141719842e-03,9.841501583096348327e+01
4.100000000000000000e+01,3.594364161849711081e+01,1.390867344381732984e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.518352601156069426e+01,5.405446849209767635e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.244942196531792078e+01,6.886170186107008817e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.587272727272727195e+02,1.489540289256197525e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.268794326241135195e+01,1.056077662089430191e+01,-3.120154136141719842e-03,9.841501583096348327e+01
4.200000000000000000e+01,4.282697947214076351e+01,1.802578237201256783e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.059090909090908994e+01,1.322065449213543218e+02,5.253144382958931449e-03,3.531005533695976339e+01,2.414956011730205176e+01,7.704904498585334771e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.376043165467625897e+02,9.201465762641694823e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.451079136690647431e+01,1.364268930179598271e+01,-3.120154136141719842e-03,9.841501583096348327e+01
4.300000000000000000e+01,4.313452188006483112e+01,1.407104486864607296e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.213798008534850936e+01,1.566509472712961895e+02,5.253144382958931449e-03,3.531005533695976339e+01,3.079254457050243232e+01,6.443185907656919120e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.547339971550497921e+02,1.006931116187688673e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.578236130867709619e+01,3.433429986098966769e+00,-3.120154136141719842e-03,9.841501583096348327e+01
4.400000000000000000e+01,3.945022970903522008e+01,5.194124420450796009e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.134403669724770580e+01,4.231436046348500213e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.459571209800918723e+01,2.616426951588712413e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.560729613733905694e+02,2.839474663375622185e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.210428571428570876e+01,1.481055306122459037e+01,-3.120154136141719842e-03,9.841501583096348327e+01
4.500000000000000000e+01,5.024739195230998234e+01,4.923835012804241984e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.034873323397913225e+01,3.551176814195040521e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.237555886736214461e+01,2.105120590972396499e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.498978723404255220e+02,5.721510185604353893e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.821985815602836567e+01,4.024002816759841394e+00,-3.120154136141719842e-03,9.841501583096348327e+01
4.600000000000000000e+01,4.483833333333333115e+01,4.737219722222225471e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.777333333333333343e+01,2.935528888888894272e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.228999999999999915e+01,1.786923333333334085e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.675783475783475751e+02,3.400643744774797597e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.627532097004279876e+01,6.173841730073844403e+00,-3.120154136141719842e-03,9.841501583096348327e+01
4.700000000000000000e+01,4.129635036496350153e+01,2.196035164366760739e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.389404934687953386e+01,2.383637968406709007e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.608905109489051100e+01,8.781850924396632507e+00,4.938505780160560438e-03,2.770773651455534292e+01,1.471089108910890957e+02,6.130779895528462475e+01,1.842113193900307309e-03,1.562365413979466950e+02,9.623446327683615209e+01,3.017949024865125907e+01,-3.120154136141719842e-03,9.841501583096348327e+01
4.800000000000000000e+01,5.392507204610951277e+01,6.617594199769003183e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.421181556195965356e+01,4.661939929739473598e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.545533141210374595e+01,2.795693843483460483e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.401074964639321081e+02,1.673066906205676219e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.155225988700564699e+01,1.049303161607459245e+01,-3.120154136141719842e-03,9.841501583096348327e+01
4.900000000000000000e+01,4.266617210682492356e+01,7.087223846296085128e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.448148148148148096e+01,4.203928669410151286e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.758160237388723957e+01,2.309497310005368220e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.501897289586305249e+02,8.054460206633679320e+01,1.842113193900307309e-03,1.562365413979466950e+02,8.970940170940170333e+01,1.541982613777486755e+01,-3.120154136141719842e-03,9.841501583096348327e+01
5.000000000000000000e+01,5.044376899696048611e+01,2.217996877338537232e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.070820668693009026e+01,1.781759222475770699e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.205471124620061119e+01,1.228879999260906075e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.588753799392097221e+02,2.299875093541265585e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.655015197568388885e+01,6.922256815809173069e+00,-3.120154136141719842e-03,9.841501583096348327e+01
5.100000000000000000e+01,3.732612055641421733e+01,5.610848309520330446e+01,5.635120941825650862e-03,4.352601683623081641e+01,2.853286713286713194e+01,1.304307379333957044e+02,5.253144382958931449e-03,3.531005533695976339e+01,2.598608964451313597e+01,3.044339228253571861e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.472720897615708395e+02,1.199231621125601777e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.537394957983192967e+01,8.962402608102053136e+00,-3.120154136141719842e-03,9.841501583096348327e+01
5.200000000000000000e+01,3.694602272727272663e+01,3.505390463584709693e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.220454545454545325e+01,2.694963842975205637e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.770312500000000000e+01,1.570305841619318166e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.558406205923836296e+02,1.196318619561907752e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.040281690140845683e+01,4.987034318587584281e+00,-3.120154136141719842e-03,9.841501583096348327e+01
5.300000000000000000e+01,3.996109839816933373e+01,5.206027156240000409e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.415560640732265796e+01,4.713825804188107327e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.880091533180777930e+01,2.381620053516542868e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.653097595473833223e+02,1.594896218658037128e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.806770098730606833e+01,2.833216294230324728e+00,-3.120154136141719842e-03,9.841501583096348327e+01
5.400000000000000000e+01,5.191120815138282296e+01,3.102996171358714861e+01,5.635120941825650862e-03,4.352601683623081641e+01,4.098398835516739780e+01,2.097063154571581478e+01,5.253144382958931449e-03,3.531005533695976339e+01,3.240465793304220909e+01,1.424090989026821497e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.433385269121812939e+02,1.207961644022500280e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.604667609618104507e+01,1.033304057825471389e+01,-3.120154136141719842e-03,9.841501583096348327e+01
5.500000000000000000e+01,3.784101040118870429e+01,3.244277579929747901e+01,5.635120941825650862e-03,4.352601683623081641e+01,3.351411589895987930e+01,2.736421381717658718e+01,5.253144382958931449e-03,3.531005533695976339e+01,2.959138187221396876e+01,1.746007431628355633e+01,4.938505780160560438e-03,2.770773651455534292e+01,1.527939914163090123e+02,2.716399638969218699e+02,1.842113193900307309e-03,1.562365413979466950e+02,9.749642346208869981e+01,5.285752587489573884e+00,-3.120154136141719842e-03,9.841501583096348327e+01
